c,cpu_limit,cpu_usage,lat100_ms,lat50_ms,lat66_ms,lat75_ms,lat80_ms,lat90_ms,lat95_ms,lat98_ms,lat99_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,sin_hour,cos_hour,is_gap,time_since_last_obs,time_to_next_obs
51.0,1.0839695,0.100142896,5827.545,5069.6504,5242.882,5378.6445,5431.3306,5623.0864,5780.211,5802.1357,5856.8926,978.76074,713.31,52.855076,0.4642783,-0.0857792,0.99631417,-0.88212687,-0.47101188,1.0,2.0,2.0
51.0,1.0863096,0.10058248,5819.9795,5065.315,5224.165,5356.0625,5426.6084,5608.2764,5777.5566,5790.833,5837.3936,985.67395,684.07135,53.0734,0.46433008,-0.08548938,0.9963391,-0.8853936,-0.46484205,1.0,3.0,1.0
51.0,1.1,0.105421,5977.0,4948.0,5107.0,5226.0,5315.0,5893.0,5969.0,5971.0,5971.0,1000.0,768.0,53.87059,0.46438187,-0.08519955,0.9963639,-0.8886172,-0.45864955,0.0,0.0,0.0
51.0,1.1,0.100503,5899.0,4901.0,5121.0,5149.0,5336.0,5667.0,5882.0,5883.0,5884.0,1000.0,128.0,51.195904,0.46443364,-0.084909715,0.9963887,-0.89179754,-0.45243472,0.0,0.0,0.0
51.0,1.09101,0.10325724,5669.635,4964.2686,5139.093,5267.823,5326.8613,5555.25,5606.972,5637.7354,5658.9507,982.42566,330.50635,52.20546,0.4644854,-0.08461988,0.9964133,-0.89493436,-0.4461978,1.0,1.0,1.0
51.0,1.1,0.106368005,5767.0,4944.0,4999.0,5253.0,5449.0,5646.0,5763.0,5765.0,5765.0,1000.0,384.0,53.11693,0.46453717,-0.08433003,0.9964379,-0.8980276,-0.43993917,0.0,0.0,0.0
50.922752,1.0840113,0.102186434,5626.8804,4948.29,5105.9126,5244.633,5310.001,5515.587,5575.215,5599.789,5624.493,978.4718,486.7498,52.48552,0.46458894,-0.08404017,0.99646235,-0.90107703,-0.43365908,1.0,1.0,1.0
51.0,1.1,0.099889,5964.0,5057.0,5127.0,5193.0,5274.0,5909.0,5959.0,5960.0,5963.0,1000.0,512.0,51.37613,0.4646407,-0.08375031,0.9964868,-0.90408254,-0.42735785,0.0,0.0,0.0
45.338924,1.0731174,0.10248692,4871.3965,4378.199,4507.939,4595.2134,4630.366,4769.2417,4825.6465,4859.9893,4920.4727,946.3107,753.21497,51.878654,0.46469247,-0.08346044,0.9965111,-0.907044,-0.42103583,1.0,1.0,10.0
43.14423,1.0699884,0.09974642,4614.977,4175.6855,4299.349,4358.7256,4437.1562,4534.5137,4597.525,4590.094,4680.337,915.9624,848.26355,51.88612,0.46474424,-0.08317056,0.9965353,-0.9099613,-0.41469324,1.0,2.0,9.0
41.723858,1.0633432,0.097684115,4398.177,4016.3196,4102.908,4170.431,4241.949,4304.5654,4382.846,4373.368,4448.4766,884.2052,879.1767,51.65054,0.46479604,-0.08288068,0.9965595,-0.91283417,-0.40833047,1.0,3.0,8.0
39.580837,1.0506896,0.09482251,4165.3574,3826.0874,3884.359,3950.6716,4028.2903,4074.7544,4152.664,4128.2344,4216.3945,837.8998,885.1669,51.107788,0.4648478,-0.08259079,0.9965835,-0.9156626,-0.40194777,1.0,4.0,7.0
37.04649,1.0416515,0.09155086,3847.1023,3569.594,3605.151,3654.149,3738.108,3757.4824,3838.3237,3801.0286,3897.3606,788.06305,855.942,50.340805,0.46489957,-0.082300894,0.99660754,-0.91844636,-0.3955455,1.0,5.0,6.0
34.094574,1.0243042,0.08529932,3534.6135,3279.023,3303.7478,3337.2795,3421.0356,3453.854,3503.5105,3475.6309,3564.8699,719.19403,814.72595,49.246063,0.46495134,-0.082010984,0.99663144,-0.92118543,-0.38912395,1.0,6.0,5.0
30.36427,1.0148726,0.077464476,3135.921,2929.1797,2946.23,2961.845,3054.866,3053.543,3115.8513,3078.4795,3182.8745,643.8243,746.50775,47.875694,0.4650031,-0.081721075,0.9966552,-0.9238795,-0.38268343,1.0,7.0,4.0
26.595642,1.0040361,0.06589302,2723.401,2534.7056,2543.5447,2549.055,2646.8953,2628.2522,2698.364,2647.4734,2757.278,558.2689,664.2671,46.148212,0.46505487,-0.08143116,0.99667895,-0.92652863,-0.37622425,1.0,8.0,3.0
22.69822,0.99106747,0.053059354,2303.728,2133.5898,2139.6265,2151.4055,2208.4822,2223.194,2273.8862,2241.0613,2334.4805,449.4318,556.549,44.037285,0.46510664,-0.08114123,0.9967026,-0.9291326,-0.36974674,1.0,9.0,2.0
17.553623,0.963765,0.03719037,1782.6154,1622.1317,1551.6322,1654.3295,1667.9291,1704.0707,1789.1349,1687.3005,1861.8119,335.24448,439.53577,41.3906,0.46515843,-0.080851294,0.99672616,-0.9316912,-0.36325124,1.0,10.0,1.0
1.0,1.0,0.0,107.28,31.0,34.0,35.76,37.0,42.0,48.0,62.76,79.52,100.0,256.0,37.897503,0.4652102,-0.080561355,0.99674964,-0.93420446,-0.356738,0.0,0.0,0.0
5.7887936,0.9815693,0.020605654,516.666,461.0974,486.09937,424.2539,523.0928,435.46582,523.1599,543.38794,590.9253,186.29596,349.77353,40.01831,0.46526197,-0.080271415,0.99677306,-0.9366722,-0.3502074,1.0,1.0,4.0
7.4090805,0.9776035,0.02077771,721.8313,663.12036,682.85645,614.9988,711.4143,636.0864,740.9258,686.145,778.20825,176.11499,358.2669,41.3068,0.46531373,-0.07998146,0.99679637,-0.93909425,-0.3436597,1.0,2.0,3.0
9.051767,0.97631305,0.020065553,905.4429,850.8176,863.6199,808.8545,909.61084,829.7927,932.093,904.0593,971.01904,143.71277,319.3178,41.512886,0.4653655,-0.0796915,0.99681956,-0.94147056,-0.33709526,1.0,3.0,2.0
11.404663,0.97156626,0.018913798,1107.1394,996.38293,1053.1016,1054.6118,1125.2407,1044.1987,1185.8058,1089.5918,1159.3267,136.38116,287.40936,40.791084,0.46541727,-0.07940153,0.99684274,-0.9438009,-0.3305144,1.0,4.0,1.0
11.0,1.0,0.0,1155.0,1074.0,1086.0,1115.0001,1152.0,1154.0001,1154.0,1154.0,1155.0,100.0,128.0,37.897503,0.46546903,-0.07911156,0.99686575,-0.94608533,-0.32391742,0.0,0.0,0.0
15.430419,0.9905304,0.02077128,1594.9159,1489.5314,1557.0166,1501.4902,1613.7166,1564.5652,1616.8934,1617.7781,1676.2587,141.31189,322.43488,42.369366,0.4655208,-0.07882158,0.99688876,-0.94832367,-0.31730467,1.0,1.0,4.0
17.699158,0.9805031,0.022100195,1821.6393,1752.0773,1778.7166,1716.7402,1843.3701,1801.0144,1838.0948,1806.9144,1899.0938,129.3186,398.8103,44.49861,0.4655726,-0.07853159,0.99691164,-0.95051575,-0.31067643,1.0,2.0,3.0
19.359741,0.9823073,0.02094686,2014.932,1950.5789,1958.1593,1914.5338,2030.4957,1964.4697,1992.6621,1984.0271,2075.7993,116.17273,427.2569,45.82448,0.46562436,-0.0782416,0.9969344,-0.95266145,-0.30403307,1.0,3.0,2.0
20.69672,0.98600173,0.02225905,2126.1074,2046.7758,2092.6997,2048.5542,2160.8237,2105.6387,2139.5977,2100.2515,2192.4019,118.91095,436.15662,46.51691,0.46567613,-0.0779516,0.9969571,-0.9547608,-0.29737487,1.0,4.0,1.0
21.0,1.0,0.013951004,2142.0,2094.0,2110.0,2110.0,2140.0,2140.0,2141.0,2142.0,2142.0,100.0,384.0,47.27603,0.4657279,-0.077661596,0.9969798,-0.9568136,-0.2907022,0.0,0.0,0.0
23.998856,0.98464763,0.021649018,2496.2197,2393.3018,2452.8691,2400.8286,2492.3142,2478.7505,2503.534,2477.9954,2558.9956,125.80737,480.08054,47.199783,0.46577966,-0.07737158,0.9970023,-0.95881975,-0.28401536,1.0,1.0,4.0
26.072151,0.9829856,0.02204433,2666.4248,2579.7395,2615.4954,2584.754,2685.79,2651.0964,2669.3477,2651.267,2738.9082,118.58435,516.12695,47.23925,0.46583143,-0.07708156,0.9970248,-0.96077913,-0.27731466,1.0,2.0,3.0
27.645405,0.9849004,0.022753432,2821.1697,2736.4666,2766.4905,2741.7507,2846.204,2798.12,2808.7512,2797.3035,2889.5151,108.23053,540.2647,47.393085,0.4658832,-0.07679153,0.9970472,-0.9626917,-0.27060044,1.0,3.0,2.0
29.324438,0.9879809,0.023093522,2942.4119,2845.1433,2913.431,2878.0386,2979.406,2937.8127,2950.8489,2929.024,3004.259,109.54834,523.2168,47.31227,0.46593496,-0.0765015,0.9970695,-0.9645574,-0.26387304,1.0,4.0,1.0
31.0,1.0,0.018215999,3132.0,3004.0,3005.0,3095.0,3096.0,3098.0,3131.0,3132.0,3132.0,100.0,384.0,47.27603,0.46598676,-0.07621147,0.99709165,-0.96637607,-0.2571328,0.0,0.0,0.0
32.729538,0.98679954,0.019637786,3316.9253,3192.206,3287.201,3250.1292,3344.9836,3299.7979,3299.7769,3295.2437,3359.9421,104.567444,658.0497,48.038754,0.46603853,-0.07592142,0.9971138,-0.96814764,-0.25038,1.0,1.0,3.0
34.563896,0.98181385,0.01650656,3517.148,3376.2012,3492.5972,3453.9275,3561.0056,3500.258,3501.4663,3484.3235,3580.0457,100.0,771.8363,48.716408,0.4660903,-0.075631365,0.9971358,-0.969872,-0.24361502,1.0,2.0,2.0
36.672672,0.98125577,0.0155912265,3718.538,3583.3047,3709.5986,3634.9504,3727.393,3658.0854,3612.0383,3608.8057,3742.85,100.0,855.2428,49.467525,0.46614206,-0.07534131,0.9971578,-0.9715491,-0.23683815,1.0,3.0,1.0
41.0,1.0,0.018882006,3878.0,2398.0,3876.0,3876.0,3877.0,3877.0,3878.0,3878.0,3878.0,100.0,896.0,51.26963,0.46619383,-0.07505124,0.9971797,-0.97317886,-0.23004974,0.0,0.0,0.0
41.0,1.0,0.018215999,4215.0,3912.0,4210.0,4211.0,4211.0,4212.0,4213.0,4214.0,4215.0,100.0,384.0,50.74944,0.4662456,-0.074761175,0.99720144,-0.9747612,-0.22325012,0.0,0.0,0.0
42.1975,0.98734033,0.02093295,4205.647,4035.415,4174.54,4119.294,4195.942,4153.553,4127.681,4152.1875,4230.892,101.00342,587.12604,50.720703,0.46629736,-0.07447109,0.9972232,-0.976296,-0.21643962,1.0,1.0,3.0
43.650803,0.9836894,0.021659307,4390.3896,4203.902,4317.0547,4281.089,4396.7935,4368.954,4335.317,4325.7983,4412.3105,100.0,713.86566,51.19948,0.46634915,-0.07418101,0.9972448,-0.97778326,-0.20961857,1.0,2.0,2.0
45.86989,0.97755015,0.023688436,4570.5737,4423.4355,4530.3745,4470.636,4596.8,4518.767,4453.7334,4483.5815,4583.3657,100.0,806.5967,52.022865,0.46640092,-0.073890924,0.99726635,-0.97922283,-0.2027873,1.0,3.0,1.0
51.0,1.0,0.022657998,4621.0,4604.0,4619.0,4620.0,4620.0,4621.0,4621.0,4621.0,4621.0,100.0,896.0,54.38259,0.4664527,-0.07360083,0.9972878,-0.98061466,-0.19594614,0.0,0.0,0.0
51.0,1.0,0.02425801,4854.0,4765.0,4849.0,4850.0,4851.0,4851.0,4852.0,4852.0,4854.0,100.0,384.0,54.419456,0.46650445,-0.073310725,0.99730915,-0.9819587,-0.18909544,0.0,0.0,0.0
37.41948,0.974744,0.029058948,3790.6187,3612.2798,3690.2944,3666.6375,3719.907,3691.0967,3674.3213,3684.3074,3726.684,140.57458,505.86502,51.519604,0.46655622,-0.073020615,0.9973304,-0.9832549,-0.18223552,1.0,1.0,3.0
26.262005,0.9815359,0.0324341,2651.0654,2569.4507,2560.7205,2580.3833,2636.802,2614.7239,2572.3547,2573.208,2648.3567,167.44702,639.04596,50.031517,0.466608,-0.072730504,0.99735165,-0.9845032,-0.17536673,1.0,2.0,2.0
15.401456,0.98432744,0.033535205,1561.98,1509.4325,1490.9653,1503.8497,1567.5156,1487.4396,1488.1984,1504.3473,1560.8976,186.07288,741.41895,48.875465,0.46665975,-0.07244038,0.99737275,-0.98570347,-0.16848938,1.0,3.0,1.0
1.0,1.0,0.031396,154.0,36.000244,38.000244,39.0,40.0,43.0,48.000244,103.0,150.00024,200.0,768.0,46.80909,0.46671152,-0.07215025,0.9973938,-0.98685575,-0.16160382,0.0,0.0,0.0
6.946909,0.99065214,0.03532984,759.7798,663.7041,652.2942,633.3059,734.89087,724.84937,733.81104,747.47705,824.532,202.2692,704.8724,48.13639,0.46676332,-0.07186012,0.9974147,-0.98795986,-0.15471038,1.0,1.0,6.0
10.7476635,0.9893568,0.036184356,1130.1226,1058.4095,1028.6532,1021.8789,1129.8577,1113.5387,1101.2646,1110.1453,1189.3678,206.18689,675.1501,48.601192,0.46681508,-0.07156998,0.99743557,-0.9890159,-0.14780942,1.0,2.0,5.0
12.708504,0.98772097,0.038587943,1344.2867,1261.3408,1256.5299,1231.6693,1341.8177,1319.6086,1329.8883,1337.2362,1410.4182,209.34155,648.945,48.915276,0.46686685,-0.07127983,0.9974564,-0.9900237,-0.14090124,1.0,3.0,4.0
14.487511,0.98825777,0.04157149,1545.8175,1456.2069,1440.211,1431.5197,1528.3412,1512.5408,1523.832,1533.2432,1611.501,216.3505,610.65393,49.2431,0.46691862,-0.07098968,0.99747705,-0.9909832,-0.13398619,1.0,4.0,3.0
15.488707,0.98611,0.04489263,1665.9312,1557.2026,1567.3798,1547.816,1635.3477,1619.6559,1641.2535,1660.0316,1741.4373,215.40643,554.2085,49.595592,0.46697038,-0.07069953,0.9974977,-0.9918944,-0.12706462,1.0,5.0,2.0
14.727556,0.98900354,0.048962988,1638.094,1495.2686,1510.6744,1517.117,1599.9518,1569.816,1614.2808,1632.9171,1727.2288,217.05688,477.76025,50.093002,0.46702215,-0.070409365,0.9975182,-0.9927573,-0.12013684,1.0,6.0,1.0
11.0,1.0,0.04721599,1208.0,1089.0,1113.0,1137.0,1143.0,1183.9999,1206.0,1207.0,1208.0,200.0,256.0,51.613697,0.46707392,-0.070119195,0.9975386,-0.9935719,-0.11320321,0.0,0.0,0.0
15.172018,0.985007,0.05284413,1715.2477,1555.3185,1568.3088,1539.6167,1634.4075,1650.7561,1692.3389,1704.6154,1789.1886,206.88968,449.3374,50.54716,0.46712568,-0.06982902,0.99755895,-0.9943379,-0.10626407,1.0,1.0,7.0
17.754166,0.9874269,0.05620852,1920.4984,1762.0465,1767.4882,1775.2533,1881.35,1879.4949,1928.7101,1908.8784,1996.1693,216.276,539.5109,49.947453,0.46717748,-0.06953884,0.9975792,-0.99505556,-0.09931975,1.0,2.0,6.0
19.504795,0.9855533,0.05878535,2081.2036,1910.0701,1935.1786,1937.5944,2056.4368,2043.1742,2094.4146,2073.1992,2163.9375,219.21265,586.2566,49.667862,0.46722925,-0.069248654,0.9975994,-0.9957247,-0.092370585,1.0,3.0,5.0
20.819263,0.9872122,0.06097477,2216.5693,2050.002,2079.0413,2073.8896,2188.0522,2178.4802,2222.606,2209.9038,2295.0557,224.79755,602.1956,49.557884,0.467281,-0.06895846,0.9976195,-0.9963453,-0.08541692,1.0,4.0,4.0
21.77478,0.98636246,0.062457517,2326.1592,2142.9146,2183.2144,2177.382,2299.251,2284.2402,2332.2131,2311.6196,2401.8984,228.06027,588.3792,49.603516,0.46733278,-0.06866826,0.99763954,-0.9969173,-0.0784591,1.0,5.0,3.0
22.706076,0.9876205,0.06365446,2418.111,2227.6582,2270.4077,2263.1104,2381.539,2362.9788,2412.611,2402.3298,2488.4646,231.39398,550.26056,49.80008,0.46738455,-0.06837805,0.9976595,-0.99744076,-0.07149745,1.0,6.0,2.0
22.826893,0.98580825,0.06347771,2442.6697,2238.916,2312.29,2310.778,2401.0623,2399.08,2430.5156,2424.2886,2524.347,228.32352,473.61426,50.197624,0.4674363,-0.068087846,0.99767935,-0.9979156,-0.06453231,1.0,7.0,1.0
21.0,1.0,0.053938985,2373.0,2194.0,2225.0,2243.0,2319.0,2371.0,2372.0,2372.0,2372.0,200.0,256.0,51.613697,0.46748808,-0.06779763,0.9976991,-0.9983418,-0.057564028,0.0,0.0,0.0
24.341879,0.98249507,0.062318727,2649.5222,2435.193,2481.6204,2454.8433,2552.1113,2595.3381,2639.7954,2626.175,2708.004,212.7703,441.58743,50.134445,0.46753988,-0.06750741,0.99771875,-0.99871933,-0.05059294,1.0,1.0,6.0
26.10995,0.9880051,0.06491642,2774.2668,2565.1162,2591.064,2601.3406,2707.8262,2727.556,2773.6145,2744.128,2837.9517,221.70593,524.7663,49.150913,0.46759164,-0.06721718,0.99773836,-0.99904823,-0.043619387,1.0,2.0,5.0
27.312689,0.9853094,0.06677289,2864.6694,2674.7878,2719.1973,2717.0393,2819.7188,2817.5405,2868.8281,2838.977,2929.0178,222.1175,580.3014,48.47347,0.4676434,-0.06692695,0.99775785,-0.9993284,-0.03664371,1.0,3.0,4.0
28.202976,0.9866488,0.067283235,2930.768,2751.5374,2804.5786,2795.7437,2897.4128,2877.9531,2931.7546,2906.352,2995.229,221.99191,625.3336,47.939438,0.46769518,-0.066636704,0.9977773,-0.9995599,-0.029666245,1.0,4.0,3.0
29.072361,0.98555017,0.067686275,3005.5679,2837.35,2887.2651,2883.7192,2981.1042,2967.3599,3004.176,2992.2153,3069.8745,222.83328,671.09125,47.475925,0.46774694,-0.06634646,0.99779665,-0.9997426,-0.022687333,1.0,5.0,2.0
30.121664,0.9835236,0.06798958,3074.818,2876.128,2973.9087,2964.7898,3051.237,3032.4028,3080.921,3075.4663,3142.6978,223.67694,707.452,46.876263,0.4677987,-0.066056214,0.9978159,-0.9998766,-0.015707318,1.0,6.0,1.0
31.0,1.0,0.060932003,3342.0,2754.0,2803.0,2966.0,2966.0,3339.0,3340.0,3341.0,3341.0,200.0,768.0,45.723648,0.46785048,-0.065765955,0.9978351,-0.9999619,-0.008726535,0.0,0.0,0.0
31.76376,0.9875519,0.06777519,3325.8567,3108.1428,3167.852,3178.5046,3262.8572,3299.9312,3320.3894,3315.621,3373.0815,210.71823,715.0936,47.121964,0.46790224,-0.065475695,0.9978542,-0.99999845,-0.0017453285,1.0,1.0,6.0
33.112152,0.9864709,0.067948826,3474.8389,3277.2036,3324.3018,3336.0403,3433.3276,3443.6821,3467.7222,3453.231,3526.4717,218.14456,712.59326,47.62895,0.46795404,-0.06518543,0.9978732,-0.9999863,0.0052359635,1.0,2.0,5.0
34.666496,0.9874705,0.06915802,3633.8438,3411.0571,3480.673,3486.0425,3594.3489,3589.4497,3618.9995,3606.213,3681.259,217.07303,724.5127,47.914825,0.4680058,-0.06489515,0.9978921,-0.9999254,0.012217,1.0,3.0,4.0
36.136635,0.9892536,0.06970862,3764.3962,3546.0269,3630.1829,3626.909,3725.7188,3707.4407,3743.672,3730.4229,3812.8018,217.46338,749.0082,48.131878,0.46805757,-0.06460488,0.9979109,-0.9998157,0.019197442,1.0,4.0,3.0
37.74623,0.9897255,0.07054724,3901.7742,3688.1987,3777.5076,3776.2751,3877.0737,3854.955,3886.9768,3873.288,3951.754,216.76553,784.72815,48.321068,0.46810934,-0.0643146,0.9979297,-0.99965733,0.026176948,1.0,5.0,2.0
39.156837,0.99008656,0.07317749,4023.8188,3834.7847,3921.6614,3928.8154,4000.7554,3970.453,4001.6191,4003.831,4075.3054,218.1018,829.5631,48.45594,0.4681611,-0.06402431,0.99794835,-0.9994502,0.033155177,1.0,6.0,1.0
41.0,1.0,0.07391,4114.0,3853.0,4081.0,4083.0,4108.0,4110.0,4112.0,4113.0,4113.0,200.0,896.0,48.541695,0.46821287,-0.06373401,0.99796695,-0.9991944,0.040131792,0.0,0.0,0.0
40.952305,0.98653483,0.075381786,4252.9976,4058.168,4116.5557,4133.135,4216.45,4210.456,4239.9707,4225.753,4294.005,216.85214,823.8859,48.97796,0.46826464,-0.06344371,0.9979854,-0.99888986,0.047106452,1.0,1.0,7.0
42.27361,0.9865038,0.07673401,4403.3604,4182.1685,4255.3867,4283.874,4366.456,4365.75,4402.1147,4370.8467,4448.6113,221.36487,757.8445,49.11826,0.46831644,-0.06315341,0.99800384,-0.99853665,0.054078814,1.0,2.0,6.0
43.659203,0.9869253,0.07780337,4524.566,4288.651,4374.7246,4385.617,4475.796,4488.3174,4514.183,4480.8057,4564.0234,222.03503,712.321,49.10515,0.4683682,-0.0628631,0.99802214,-0.9981348,0.06104854,1.0,3.0,5.0
44.91189,0.988198,0.07749869,4658.9824,4410.4775,4518.447,4525.921,4606.531,4622.185,4643.9272,4618.6953,4699.5195,221.27942,676.3411,49.056744,0.46841997,-0.062572785,0.9980404,-0.9976843,0.06801529,1.0,4.0,4.0
46.28454,0.98718727,0.07727527,4808.4375,4542.0654,4667.4307,4667.9404,4739.159,4760.2246,4790.126,4766.4746,4844.498,220.99777,636.5606,48.946564,0.46847174,-0.06228246,0.99805856,-0.9971851,0.074978724,1.0,5.0,3.0
47.32903,0.9851198,0.0765181,4958.8027,4681.788,4806.7856,4826.6064,4894.343,4911.7725,4946.5054,4928.9297,4985.9453,220.01126,607.8424,48.849274,0.4685235,-0.061992135,0.9980766,-0.9966374,0.081938505,1.0,6.0,2.0
49.317497,0.98388875,0.07627659,5106.508,4870.5796,4976.3594,5008.36,5043.636,5060.4043,5086.9634,5086.179,5117.736,220.38641,565.5847,48.555492,0.46857527,-0.061701804,0.9980946,-0.99604106,0.0888943,1.0,7.0,1.0
51.0,1.0,0.07825701,5251.0,5190.0,5193.0,5222.0,5224.0,5226.0,5230.0,5233.0,5234.0,200.0,512.0,47.90272,0.46862704,-0.061411466,0.99811256,-0.9953962,0.09584575,0.0,0.0,0.0
39.48165,0.9883153,0.07838081,4141.8228,3977.0166,4005.4302,4016.144,4065.1484,4101.019,4098.0596,4099.6704,4145.357,228.40134,563.7628,48.882042,0.4686788,-0.061121125,0.9981304,-0.9947028,0.10279254,1.0,1.0,4.0
31.445417,0.98820174,0.07611796,3295.7827,3132.5413,3166.0457,3184.5989,3238.5808,3251.4854,3264.388,3262.6758,3307.8481,246.76077,574.8458,49.24405,0.4687306,-0.06083078,0.9981481,-0.993961,0.10973431,1.0,2.0,3.0
23.448906,0.9862163,0.072315365,2424.3145,2292.3564,2298.575,2310.875,2356.8198,2358.9377,2370.62,2402.246,2429.7917,262.22095,557.8784,49.41365,0.46878237,-0.060540427,0.9981657,-0.9931707,0.116670735,1.0,3.0,2.0
14.209972,0.99116457,0.07114892,1493.3625,1379.7633,1347.1206,1371.6882,1448.4012,1389.9056,1410.0167,1475.934,1511.9135,281.2942,518.9569,49.59253,0.46883413,-0.06025007,0.9981833,-0.9923319,0.123601474,1.0,4.0,1.0
1.0,1.0,0.067372,128.0,34.000244,36.000244,37.000244,37.000244,42.0,50.000244,101.000244,113.000244,300.0,384.0,50.139137,0.4688859,-0.059959706,0.9982008,-0.9914449,0.13052619,0.0,0.0,0.0
1.0,1.0,0.080047,122.0,37.0,40.0,41.0,44.000244,55.000244,77.000244,112.000244,115.0,300.0,640.0,49.475582,0.46893767,-0.05966934,0.9982182,-0.99050945,0.13744454,0.0,0.0,0.0
3.923254,0.99411094,0.07616741,412.62866,339.1377,306.7583,287.7444,383.77246,346.98364,391.2527,416.44385,488.98462,301.9533,661.8722,49.88881,0.46898943,-0.059378967,0.9982355,-0.9895258,0.1443562,1.0,1.0,8.0
5.9106693,0.9953635,0.0777144,598.6416,536.24365,500.1985,504.5171,597.9595,541.96826,582.8899,613.07837,672.5764,307.6756,732.0461,50.013084,0.4690412,-0.05908859,0.99825275,-0.98849386,0.15126082,1.0,2.0,7.0
7.904318,0.99339765,0.081872255,809.574,724.7766,697.8567,692.636,790.96045,750.135,803.0547,817.4021,883.1279,312.05176,766.12585,50.0757,0.46909297,-0.05879821,0.9982699,-0.9874138,0.15815806,1.0,3.0,6.0
9.646496,0.9950689,0.085660785,988.63135,884.7654,869.23584,862.1443,958.32666,929.9651,989.469,993.5469,1064.9773,314.402,786.10846,50.096035,0.46914476,-0.05850782,0.99828696,-0.9862856,0.1650476,1.0,4.0,5.0
11.085596,0.99448836,0.08997311,1141.4375,1023.75757,1010.22534,1000.7329,1106.1549,1067.5684,1144.102,1155.3774,1223.486,317.25888,803.3198,50.145103,0.46919653,-0.05821743,0.99830395,-0.9851093,0.1719291,1.0,5.0,4.0
12.142576,0.99193305,0.09373171,1268.1163,1120.0273,1121.8906,1116.227,1227.9846,1181.0798,1272.4023,1275.1161,1344.9115,318.40363,814.97284,50.230934,0.4692483,-0.05792703,0.9983208,-0.98388505,0.17880222,1.0,6.0,3.0
13.115219,0.9912342,0.097378075,1386.9912,1223.996,1221.9128,1219.7716,1328.8232,1289.0868,1382.3782,1400.8635,1469.3835,319.86917,825.20557,50.456024,0.46930006,-0.05763663,0.9983376,-0.9826128,0.18566662,1.0,7.0,2.0
12.844215,0.99210197,0.10465425,1355.5934,1220.5266,1227.5242,1248.1038,1313.435,1264.3937,1358.5073,1373.618,1451.6569,319.7936,853.5235,50.917786,0.46935183,-0.05734622,0.9983544,-0.98129267,0.19252196,1.0,8.0,1.0
11.0,1.0,0.108232,1249.0,1070.0002,1103.0001,1128.0,1132.0002,1149.0002,1223.9999,1248.9998,1249.0001,300.0,896.0,52.62131,0.4694036,-0.05705581,0.998371,-0.9799247,0.19936794,0.0,0.0,0.0
14.395939,0.9936442,0.10453911,1581.7709,1413.3243,1392.1614,1406.2928,1491.1539,1501.1006,1585.8663,1590.1132,1665.6023,312.4868,843.33875,51.063152,0.46945536,-0.056765392,0.9983875,-0.978509,0.20620419,1.0,1.0,9.0
16.170818,0.99145675,0.1041235,1749.8873,1550.3718,1529.8154,1580.5238,1668.6307,1671.2673,1765.3749,1754.1477,1826.4596,322.4209,796.7418,50.319206,0.46950716,-0.056474973,0.998404,-0.9770456,0.21303038,1.0,2.0,8.0
17.72432,0.98971975,0.10561405,1896.2634,1702.2056,1688.9878,1716.7347,1821.8334,1821.6942,1914.6173,1901.2375,1969.8682,325.67545,777.9531,49.912113,0.46955892,-0.056184545,0.9984204,-0.97553456,0.2198462,1.0,3.0,7.0
18.912075,0.9885062,0.10742439,2025.5298,1808.0228,1815.036,1829.6588,1933.7361,1942.6256,2024.9384,2017.995,2100.3105,325.71744,765.0404,49.636272,0.4696107,-0.055894114,0.9984367,-0.97397596,0.22665131,1.0,4.0,6.0
19.924133,0.9868338,0.109672174,2125.9429,1895.1089,1917.8043,1924.8179,2032.741,2050.8203,2134.1558,2123.855,2202.9817,327.3154,752.88934,49.454803,0.46966246,-0.05560368,0.9984529,-0.9723699,0.23344536,1.0,5.0,5.0
20.922682,0.98665977,0.11103299,2235.8433,2003.9462,2023.6631,2037.748,2150.8135,2147.4011,2239.1494,2241.14,2311.525,327.2858,760.4669,49.330894,0.46971422,-0.055313237,0.99846905,-0.9707165,0.24022804,1.0,6.0,4.0
21.676056,0.987272,0.1110025,2314.5571,2072.7693,2104.7014,2112.7563,2230.6794,2215.0518,2305.564,2307.8435,2383.0886,327.0073,771.05743,49.345123,0.469766,-0.05502279,0.9984851,-0.9690157,0.24699901,1.0,7.0,3.0
22.311562,0.9862804,0.11180337,2378.337,2146.3203,2169.2695,2185.707,2290.9536,2291.6343,2368.5076,2382.3591,2454.534,327.0329,795.972,49.54659,0.46981776,-0.05473234,0.99850106,-0.96726775,0.25375795,1.0,8.0,2.0
22.045574,0.98692787,0.11474926,2345.9724,2166.9375,2190.8962,2214.9985,2282.2686,2271.578,2347.9907,2360.6318,2435.7222,325.23047,830.3136,49.91582,0.46986952,-0.054441888,0.9985169,-0.96547264,0.2605045,1.0,9.0,1.0
21.0,1.0,0.112376,2297.0,2136.0,2164.0,2167.0,2198.0,2206.0,2297.0,2297.0,2297.0,300.0,896.0,50.94195,0.46992132,-0.054151427,0.9985327,-0.96363044,0.26723838,0.0,0.0,0.0
