index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
1407,./unit1/camera_data/image_BS1_7091_00_56_49.jpg,./unit1/mmWave_data/mmWave_power_1406.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1406.txt,,5,16,['00-56-49-888'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.3,0.7
1408,./unit1/camera_data/image_BS1_7092_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1407.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1407.txt,,5,16,['00-56-50-0'],1,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.6,0.8
1409,./unit1/camera_data/image_BS1_7093_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1408.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1408.txt,,6,16,['00-56-50-125'],1,6,G2 G6 G12 G17 G19 G24,3D,Yes,1.6,0.8
1410,./unit1/camera_data/image_BS1_7094_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1409.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1409.txt,,3,16,['00-56-50-250'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
1411,./unit1/camera_data/image_BS1_7095_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1410.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1410.txt,,2,16,['00-56-50-375'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
1412,./unit1/camera_data/image_BS1_7096_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1411.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1411.txt,,2,16,['00-56-50-500'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
1413,./unit1/camera_data/image_BS1_7097_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1412.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1412.txt,,2,16,['00-56-50-625'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
1414,./unit1/camera_data/image_BS1_7098_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1413.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1413.txt,,2,16,['00-56-50-750'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
1415,./unit1/camera_data/image_BS1_7099_00_56_50.jpg,./unit1/mmWave_data/mmWave_power_1414.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1414.txt,,2,16,['00-56-50-875'],1,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
1416,./unit1/camera_data/image_BS1_7225_00_57_11.jpg,./unit1/mmWave_data/mmWave_power_1415.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1415.txt,,3,17,['00-57-11-0'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.7,0.8
1417,./unit1/camera_data/image_BS1_7226_00_57_12.jpg,./unit1/mmWave_data/mmWave_power_1416.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1416.txt,,10,17,['00-57-12-0'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
1418,./unit1/camera_data/image_BS1_7227_00_57_12.jpg,./unit1/mmWave_data/mmWave_power_1417.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1417.txt,,10,17,['00-57-12-500'],0,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
1419,./unit1/camera_data/image_BS1_7228_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1418.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1418.txt,,13,17,['00-57-13-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1420,./unit1/camera_data/image_BS1_7229_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1419.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1419.txt,,13,17,['00-57-13-111'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1421,./unit1/camera_data/image_BS1_7230_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1420.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1420.txt,,13,17,['00-57-13-222'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1422,./unit1/camera_data/image_BS1_7231_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1421.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1421.txt,,14,17,['00-57-13-333'],0,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.8,0.8
1423,./unit1/camera_data/image_BS1_7232_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1422.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1422.txt,,14,17,['00-57-13-444'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1424,./unit1/camera_data/image_BS1_7233_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1423.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1423.txt,,16,17,['00-57-13-555'],0,20,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.8,0.8
1425,./unit1/camera_data/image_BS1_7234_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1424.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1424.txt,,16,17,['00-57-13-666'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1426,./unit1/camera_data/image_BS1_7235_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1425.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1425.txt,,17,17,['00-57-13-777'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1427,./unit1/camera_data/image_BS1_7236_00_57_13.jpg,./unit1/mmWave_data/mmWave_power_1426.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1426.txt,,17,17,['00-57-13-888'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1428,./unit1/camera_data/image_BS1_7237_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1427.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1427.txt,,17,17,['00-57-14-0'],0,21,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.8,0.8
1429,./unit1/camera_data/image_BS1_7238_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1428.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1428.txt,,19,17,['00-57-14-111'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1430,./unit1/camera_data/image_BS1_7239_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1429.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1429.txt,,19,17,['00-57-14-222'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1431,./unit1/camera_data/image_BS1_7240_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1430.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1430.txt,,20,17,['00-57-14-333'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1432,./unit1/camera_data/image_BS1_7241_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1431.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1431.txt,,20,17,['00-57-14-444'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1433,./unit1/camera_data/image_BS1_7242_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1432.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1432.txt,,20,17,['00-57-14-555'],0,21,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25,3D,Yes,1.5,0.8
1434,./unit1/camera_data/image_BS1_7243_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1433.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1433.txt,,21,17,['00-57-14-666'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1435,./unit1/camera_data/image_BS1_7244_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1434.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1434.txt,,20,17,['00-57-14-777'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
1436,./unit1/camera_data/image_BS1_7245_00_57_14.jpg,./unit1/mmWave_data/mmWave_power_1435.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1435.txt,,21,17,['00-57-14-888'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1437,./unit1/camera_data/image_BS1_7246_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1436.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1436.txt,,21,17,['00-57-15-0'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1438,./unit1/camera_data/image_BS1_7247_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1437.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1437.txt,,21,17,['00-57-15-142'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1439,./unit1/camera_data/image_BS1_7248_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1438.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1438.txt,,21,17,['00-57-15-284'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
1440,./unit1/camera_data/image_BS1_7249_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1439.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1439.txt,,21,17,['00-57-15-426'],0,22,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.5,0.8
1441,./unit1/camera_data/image_BS1_7250_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1440.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1440.txt,,21,17,['00-57-15-568'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1442,./unit1/camera_data/image_BS1_7251_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1441.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1441.txt,,21,17,['00-57-15-710'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1443,./unit1/camera_data/image_BS1_7252_00_57_15.jpg,./unit1/mmWave_data/mmWave_power_1442.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1442.txt,,22,17,['00-57-15-852'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1444,./unit1/camera_data/image_BS1_7253_00_57_17.jpg,./unit1/mmWave_data/mmWave_power_1443.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1443.txt,,23,17,['00-57-17-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1445,./unit1/camera_data/image_BS1_7254_00_57_17.jpg,./unit1/mmWave_data/mmWave_power_1444.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1444.txt,,23,17,['00-57-17-166'],0,21,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.5,0.8
1446,./unit1/camera_data/image_BS1_7255_00_57_17.jpg,./unit1/mmWave_data/mmWave_power_1445.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1445.txt,,25,17,['00-57-17-332'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1447,./unit1/camera_data/image_BS1_7256_00_57_17.jpg,./unit1/mmWave_data/mmWave_power_1446.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1446.txt,,25,17,['00-57-17-498'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1448,./unit1/camera_data/image_BS1_7257_00_57_17.jpg,./unit1/mmWave_data/mmWave_power_1447.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1447.txt,,26,17,['00-57-17-664'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1449,./unit1/camera_data/image_BS1_7258_00_57_17.jpg,./unit1/mmWave_data/mmWave_power_1448.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1448.txt,,26,17,['00-57-17-830'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1450,./unit1/camera_data/image_BS1_7259_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1449.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1449.txt,,26,17,['00-57-18-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1451,./unit1/camera_data/image_BS1_7260_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1450.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1450.txt,,27,17,['00-57-18-111'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
1452,./unit1/camera_data/image_BS1_7261_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1451.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1451.txt,,28,17,['00-57-18-222'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1453,./unit1/camera_data/image_BS1_7262_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1452.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1452.txt,,27,17,['00-57-18-333'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1454,./unit1/camera_data/image_BS1_7263_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1453.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1453.txt,,28,17,['00-57-18-444'],0,21,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.8,0.8
1455,./unit1/camera_data/image_BS1_7264_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1454.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1454.txt,,29,17,['00-57-18-555'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1456,./unit1/camera_data/image_BS1_7265_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1455.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1455.txt,,28,17,['00-57-18-666'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.1,0.9
1457,./unit1/camera_data/image_BS1_7266_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1456.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1456.txt,,28,17,['00-57-18-777'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,2.1,0.9
1458,./unit1/camera_data/image_BS1_7267_00_57_18.jpg,./unit1/mmWave_data/mmWave_power_1457.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1457.txt,,30,17,['00-57-18-888'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.1,0.9
1459,./unit1/camera_data/image_BS1_7268_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1458.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1458.txt,,29,17,['00-57-19-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1460,./unit1/camera_data/image_BS1_7269_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1459.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1459.txt,,29,17,['00-57-19-142'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1461,./unit1/camera_data/image_BS1_7270_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1460.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1460.txt,,30,17,['00-57-19-284'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1462,./unit1/camera_data/image_BS1_7271_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1461.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1461.txt,,30,17,['00-57-19-426'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
1463,./unit1/camera_data/image_BS1_7272_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1462.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1462.txt,,32,17,['00-57-19-568'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1464,./unit1/camera_data/image_BS1_7273_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1463.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1463.txt,,33,17,['00-57-19-710'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1465,./unit1/camera_data/image_BS1_7274_00_57_19.jpg,./unit1/mmWave_data/mmWave_power_1464.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1464.txt,,14,17,['00-57-19-852'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1466,./unit1/camera_data/image_BS1_7275_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1465.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1465.txt,,30,17,['00-57-20-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1467,./unit1/camera_data/image_BS1_7276_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1466.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1466.txt,,34,17,['00-57-20-125'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
1468,./unit1/camera_data/image_BS1_7277_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1467.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1467.txt,,33,17,['00-57-20-250'],0,21,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.5,0.8
1469,./unit1/camera_data/image_BS1_7278_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1468.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1468.txt,,33,17,['00-57-20-375'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
1470,./unit1/camera_data/image_BS1_7279_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1469.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1469.txt,,33,17,['00-57-20-500'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1471,./unit1/camera_data/image_BS1_7280_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1470.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1470.txt,,34,17,['00-57-20-625'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1472,./unit1/camera_data/image_BS1_7281_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1471.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1471.txt,,34,17,['00-57-20-750'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1473,./unit1/camera_data/image_BS1_7282_00_57_20.jpg,./unit1/mmWave_data/mmWave_power_1472.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1472.txt,,34,17,['00-57-20-875'],0,21,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.8,0.8
1474,./unit1/camera_data/image_BS1_7283_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1473.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1473.txt,,36,17,['00-57-21-0'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1475,./unit1/camera_data/image_BS1_7284_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1474.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1474.txt,,34,17,['00-57-21-111'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1476,./unit1/camera_data/image_BS1_7285_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1475.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1475.txt,,36,17,['00-57-21-222'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1477,./unit1/camera_data/image_BS1_7286_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1476.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1476.txt,,37,17,['00-57-21-333'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1478,./unit1/camera_data/image_BS1_7287_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1477.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1477.txt,,36,17,['00-57-21-444'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1479,./unit1/camera_data/image_BS1_7288_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1478.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1478.txt,,37,17,['00-57-21-555'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,1.8,0.8
1480,./unit1/camera_data/image_BS1_7289_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1479.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1479.txt,,37,17,['00-57-21-666'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1481,./unit1/camera_data/image_BS1_7290_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1480.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1480.txt,,37,17,['00-57-21-777'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1482,./unit1/camera_data/image_BS1_7291_00_57_21.jpg,./unit1/mmWave_data/mmWave_power_1481.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1481.txt,,38,17,['00-57-21-888'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1483,./unit1/camera_data/image_BS1_7292_00_57_22.jpg,./unit1/mmWave_data/mmWave_power_1482.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1482.txt,,38,17,['00-57-22-0'],0,16,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
1484,./unit1/camera_data/image_BS1_7293_00_57_22.jpg,./unit1/mmWave_data/mmWave_power_1483.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_1483.txt,,38,17,['00-57-22-111'],0,11,G2 G6 G12 G17 G19 G24 R12 R13 R22 R23 R24,3D,Yes,2.1,0.9
