cpu_limit,cpu_usage,lat50_ms,lat75_ms,lat95_ms,lat99_ms,min_ms,n,ram_limit_mb,ram_usage_mb,t_norm,sin_day,cos_day,is_gap,time_since_last_obs,time_to_next_obs
2.8112137,0.0182791,36648.527,37732.08,38656.2,42707.67,32695.074,514.5062,3401.5352,1574.9492,0.33729035,0.8107659,0.5853705,1.0,2.0,1.0
3.0,0.01978656,41860.273,43197.242,44343.195,45249.54,33462.074,500.0,3328.0,1555.0342,0.33736694,0.813693,0.58129483,0.0,0.0,0.0
2.9754064,0.018352821,36551.402,39648.49,39517.254,41299.875,31151.26,545.7584,3285.4172,1664.9037,0.33744353,0.8165996,0.5772046,1.0,1.0,1.0
3.0,0.01944638,33345.23,34811.914,37041.605,37739.07,28911.502,550.0,3328.0,1634.3818,0.3375201,0.8194856,0.5730998,0.0,0.0,0.0
2.9783175,0.018766163,35129.473,38248.156,37580.062,39593.137,29419.207,556.5246,3227.4114,1692.345,0.33759668,0.822351,0.5689806,1.0,1.0,1.0
3.0,0.02066154,38837.77,41071.566,43367.83,44452.07,26183.307,550.0,3328.0,1707.7903,0.33767328,0.82519567,0.564847,0.0,0.0,0.0
2.0,0.00807079,0.3515625,0.46289062,0.80859375,1.3261719,0.1796875,50.0,3584.0,253.5506,0.33774987,0.82801956,0.5606992,0.0,0.0,0.0
3.0,0.02066154,39720.273,41278.785,42871.695,43566.04,34873.438,550.0,3328.0,1742.3483,0.33782646,0.8308226,0.55653733,0.0,0.0,0.0
2.0,0.008414,0.31445312,0.41210938,0.6660156,1.1171875,0.1875,50.0,3584.0,247.79572,0.33790305,0.83360475,0.5523614,0.0,0.0,0.0
1.9955143,0.008314803,3008.0137,4809.635,2401.4082,4228.3633,2563.0293,101.52875,3731.1812,390.25052,0.3379796,0.8363659,0.5481716,1.0,1.0,1.0
2.0,0.008414,105.12109,121.51758,144.72461,161.51562,0.47265625,100.0,3584.0,304.1239,0.3380562,0.83910596,0.54396796,0.0,0.0,0.0
2.4213812,0.012397397,10524.166,13045.209,11842.777,13703.076,8363.239,220.47662,3551.0552,758.8712,0.3381328,0.84182495,0.53975064,1.0,1.0,1.0
3.0,0.01831095,51506.867,52922.18,54314.625,55000.375,40823.977,600.0,3328.0,1844.9202,0.3382094,0.8445227,0.5355198,0.0,0.0,0.0
2.497717,0.014319614,4518.0703,6759.506,5636.992,7207.379,2879.996,246.82802,3516.0745,745.46405,0.33828598,0.8471992,0.5312754,1.0,1.0,1.0
2.0,0.00856943,124.56055,143.16797,174.2461,195.1914,31.15625,100.0,3584.0,306.84772,0.33836257,0.84985435,0.5270176,0.0,0.0,0.0
2.2405457,0.010290836,388.22656,2743.9414,357.64062,1700.9141,461.97852,110.97037,3689.326,377.8138,0.33843914,0.85248816,0.52274656,1.0,1.0,1.0
2.0,0.0111201,539.4922,737.85156,891.37695,967.9297,228.41797,150.00002,3584.0,370.0736,0.33851573,0.85510045,0.51846236,0.0,0.0,0.0
2.267965,0.010207497,27.94336,2472.0566,33.71289,1536.5332,609.5879,107.66904,3646.75,381.57797,0.33859232,0.8576912,0.5141651,1.0,1.0,1.0
2.0,0.01165544,1486.4707,1762.9863,2160.8906,2372.4766,656.291,150.00002,3584.0,485.76105,0.3386689,0.8602604,0.5098549,0.0,0.0,0.0
2.314564,0.01068334,0.0,2484.371,303.98242,1434.8496,537.59766,101.253204,3638.9663,351.4154,0.3387455,0.8628079,0.5055319,1.0,1.0,1.0
2.0,0.01219544,189.04883,256.0996,359.01562,412.41992,1.3632812,150.00002,3584.0,383.48395,0.3388221,0.86533374,0.50119615,0.0,0.0,0.0
2.5810504,0.013333636,0.0,758.81836,0.0,0.0,0.0,108.25397,3629.8965,339.3985,0.3388987,0.8678377,0.49684775,1.0,1.0,1.0
3.0,0.018664248,0.29101562,0.33398438,0.42773438,0.5800781,0.17382812,50.0,3584.0,255.55756,0.33897525,0.8703199,0.49248686,0.0,0.0,0.0
2.7133296,0.015218781,0.0,0.0,0.0,0.0,0.0,103.22366,3598.4016,301.16492,0.33905184,0.87278014,0.48811355,1.0,1.0,1.0
3.0,0.01256589,0.28710938,0.3359375,0.47070312,0.77734375,0.17382812,50.0,3584.0,251.67047,0.33912843,0.8752184,0.483728,0.0,0.0,0.0
2.0,0.01289266,1139.2441,1682.7324,2168.121,2415.043,505.10352,200.0,3584.0,786.7474,0.33920503,0.87763464,0.4793302,0.0,0.0,0.0
3.0,0.0106795,0.29882812,0.34570312,0.46289062,0.8046875,0.16210938,50.0,3584.0,252.73956,0.33928162,0.8800288,0.4749204,0.0,0.0,0.0
2.0,0.01227596,7864.7344,9663.029,11093.186,11370.91,2522.8848,200.0,3584.0,635.06024,0.3393582,0.88240075,0.4704986,0.0,0.0,0.0
3.0,0.01314019,0.45507812,0.91796875,4.59375,10.683594,0.17382812,100.0,3584.0,347.2138,0.33943477,0.8847505,0.46606496,0.0,0.0,0.0
2.0,0.01255996,9275.898,11668.543,13324.016,14768.682,3773.3457,250.0,3584.0,871.8991,0.33951136,0.887078,0.4616196,0.0,0.0,0.0
3.0,0.01581999,0.36132812,0.6113281,2.4941406,6.140625,0.171875,100.0,3584.0,296.28406,0.33958796,0.88938314,0.45716262,0.0,0.0,0.0
2.0,0.01255996,8997.398,10406.752,12380.795,13116.082,5923.9863,250.0,3584.0,848.81,0.33966455,0.8916659,0.45269412,0.0,0.0,0.0
3.0,0.01581999,0.4453125,0.9902344,3.515625,7.0117188,0.16210938,100.0,3584.0,295.97693,0.33974114,0.8939262,0.4482142,0.0,0.0,0.0
2.0,0.01215161,12030.816,14905.842,17148.02,17544.273,8967.227,250.0,3584.0,844.64844,0.33981773,0.896164,0.44372302,0.0,0.0,0.0
3.0,0.01624423,55.828125,73.98828,102.96094,121.20703,3.0976562,150.00002,3584.0,360.09576,0.3398943,0.8983792,0.43922067,0.0,0.0,0.0
2.6965537,0.015204144,2022.625,4107.422,2958.9746,3998.0273,1065.1875,201.01598,3573.5242,497.98297,0.3399709,0.9005718,0.43470725,1.0,1.0,1.0
2.0,0.012109,25457.162,27986.707,30475.854,31053.012,16187.892,300.0,3584.0,962.12585,0.34004748,0.9027418,0.43018287,0.0,0.0,0.0
3.0,0.01759443,48.10742,60.45508,78.478516,95.03711,0.9824219,150.00002,3584.0,355.69257,0.34012407,0.904889,0.42564768,0.0,0.0,0.0
2.0,0.01161479,25508.516,27548.303,29613.244,30415.87,16823.375,300.0,3584.0,986.81244,0.34020066,0.9070134,0.42110178,0.0,0.0,0.0
3.0,0.01759443,56.009766,70.98828,95.02734,112.68359,1.0507812,150.00002,3584.0,351.63342,0.34027725,0.90911496,0.41654527,0.0,0.0,0.0
2.0,0.01176107,25325.168,26885.697,28802.473,29342.074,20136.377,300.0,3584.0,970.30554,0.34035385,0.91119367,0.41197824,0.0,0.0,0.0
3.0,0.01816786,111.046875,134.32031,173.73633,202.4707,27.707031,200.0,3584.0,410.35776,0.3404304,0.91324943,0.40740088,0.0,0.0,0.0
2.0,0.01194195,37301.01,38479.33,39768.22,40343.383,32058.414,350.0,3584.0,1080.3118,0.340507,0.9152822,0.40281326,0.0,0.0,0.0
3.0,0.01816786,52.77539,67.18555,91.97656,113.56055,0.29492188,200.0,3584.0,415.11325,0.3405836,0.9172919,0.39821547,0.0,0.0,0.0
2.0,0.01194195,39838.887,41294.426,42495.363,42885.426,35503.387,350.0,3584.0,1103.532,0.34066018,0.9192785,0.39360768,0.0,0.0,0.0
3.0,0.01778179,49.884766,72.771484,147.39062,227.51367,0.7753906,200.0,3584.0,418.6358,0.34073678,0.921242,0.38898996,0.0,0.0,0.0
2.9233956,0.017071107,0.0,452.18555,0.0,448.85742,0.0,225.3336,3502.0522,527.6493,0.34081337,0.92318225,0.38436246,1.0,1.0,1.0
3.0,0.0172318,88.77344,101.06055,120.41406,133.38086,25.59961,250.0,3584.0,506.3639,0.34088993,0.9250993,0.37972528,0.0,0.0,0.0
2.587065,0.014388306,11945.643,13899.871,13252.477,15749.803,9315.628,281.6908,3532.5498,815.6533,0.34096652,0.926993,0.37507853,1.0,1.0,1.0
2.0,0.01170256,51544.39,52777.055,54005.633,54446.047,46799.523,400.0,3584.0,1255.1782,0.3410431,0.92886347,0.37042233,0.0,0.0,0.0
2.2793372,0.012695374,45337.32,48255.414,47818.5,49120.152,41313.324,413.26447,3582.5674,1247.869,0.3411197,0.93071043,0.36575684,1.0,1.0,1.0
2.0,0.01178482,53895.363,55400.297,56661.324,56916.695,49766.15,400.0,3584.0,1266.1514,0.3411963,0.93253404,0.3610821,0.0,0.0,0.0
2.1620953,0.012420333,55022.387,57964.617,57409.395,58332.17,51250.234,460.33063,3588.5952,1375.4453,0.3412729,0.9343341,0.35639828,1.0,1.0,1.0
2.0,0.01178482,55708.535,56103.367,56805.55,57207.355,53546.453,400.0,3584.0,1265.5862,0.34134948,0.9361107,0.3517055,0.0,0.0,0.0
3.0,0.01601639,4792.1367,6732.9316,8735.221,9875.234,1823.0918,300.0,3584.0,881.9712,0.34142604,0.9378637,0.34700385,0.0,0.0,0.0
2.9581795,0.017049963,3799.3262,5494.4883,4348.8203,6579.26,2167.1387,297.69388,3511.7407,808.74097,0.34150264,0.9395931,0.34229347,1.0,1.0,1.0
3.0,0.01582286,5119.8633,6738.7773,8916.664,9905.227,2825.6523,300.0,3584.0,901.804,0.34157923,0.94129884,0.33757448,0.0,0.0,0.0
2.9249067,0.016748771,4665.783,6500.8223,5772.6543,8177.5723,3128.961,292.30643,3479.643,805.5629,0.34165582,0.9429808,0.33284697,1.0,1.0,1.0
3.0,0.01585513,4831.008,6268.258,8466.9,9773.727,2665.412,300.0,3584.0,853.8522,0.3417324,0.94463915,0.32811108,0.0,0.0,0.0
2.5879612,0.014311801,32109.955,34273.3,34150.707,36477.72,27120.91,390.81885,3528.9578,1207.4419,0.341809,0.9462736,0.32336694,1.0,1.0,1.0
2.0,0.01118271,64647.82,65310.35,66024.664,66321.89,62001.29,450.0,3584.0,1466.4663,0.34188557,0.9478843,0.31861466,0.0,0.0,0.0
2.178488,0.012549048,59940.727,62731.207,62629.89,63094.67,56024.508,506.8764,3609.4543,1521.7834,0.34196216,0.9494711,0.31385437,1.0,1.0,1.0
2.0,0.01070575,69823.766,70616.83,71394.78,71848.82,67614.88,500.0,3584.0,1453.8137,0.34203875,0.95103407,0.30908614,0.0,0.0,0.0
3.0,0.01612984,14830.187,16468.23,18382.977,19226.96,6984.3135,350.0,3584.0,1099.6367,0.34211534,0.952573,0.30431017,0.0,0.0,0.0
2.945325,0.016898882,13803.344,16186.791,15698.492,18571.242,10241.861,368.3714,3514.893,1107.1155,0.34219193,0.954088,0.2995265,1.0,1.0,1.0
3.0,0.01612984,15244.179,17406.572,19522.88,20789.494,6125.1484,350.0,3584.0,1138.86,0.34226853,0.9555789,0.2947353,0.0,0.0,0.0
2.9307466,0.01673917,18311.1,20996.621,20911.268,23502.48,14669.475,386.5395,3489.0625,1175.6556,0.3423451,0.9570458,0.2899367,1.0,1.0,1.0
3.0,0.0157829,26741.773,28843.514,30306.809,31164.37,9348.385,400.0,3584.0,1275.7115,0.34242168,0.95848864,0.2851308,0.0,0.0,0.0
2.6369534,0.014769137,43771.45,46302.406,46442.902,48095.83,39163.758,477.48013,3533.1523,1446.6868,0.34249827,0.9599073,0.2803177,1.0,1.0,1.0
2.0,0.01075564,75483.42,75792.766,76290.32,76789.33,74024.94,550.0,3584.0,1609.7319,0.34257486,0.9613018,0.27549756,0.0,0.0,0.0
2.2335062,0.012495991,63892.54,66511.29,66671.414,67316.42,59965.297,538.84045,3599.2288,1639.519,0.34265146,0.96267205,0.27067044,1.0,1.0,1.0
2.0,0.01067362,75136.734,75613.45,76218.38,76551.14,73591.83,550.0,3584.0,1603.4243,0.34272805,0.9640181,0.26583654,0.0,0.0,0.0
3.0,0.01620759,26332.572,28399.436,31008.225,31760.432,13374.574,400.0,3584.0,1231.3313,0.34280464,0.9653399,0.26099595,0.0,0.0,0.0
2.9602277,0.017086472,26331.572,28961.873,28669.977,31042.145,21030.87,449.807,3515.8633,1383.1377,0.3428812,0.9666374,0.2561488,1.0,1.0,1.0
3.0,0.01665984,34352.418,36500.773,38268.184,39120.086,25374.314,450.0,3584.0,1401.3113,0.3429578,0.9679105,0.25129518,0.0,0.0,0.0
2.9297109,0.017250005,32221.8,35255.41,35104.477,37006.965,27143.357,472.8219,3480.2603,1452.7216,0.3430344,0.96915925,0.24643523,1.0,1.0,1.0
3.0,0.01678839,33335.52,35028.117,37639.805,38389.13,23101.865,450.0,3584.0,1413.0955,0.34311098,0.97038364,0.24156907,0.0,0.0,0.0
2.6581235,0.015353357,49659.57,52414.28,52493.234,53628.863,44829.652,536.0544,3500.496,1627.5939,0.34318757,0.97158355,0.23669684,1.0,1.0,1.0
2.0,0.01078741,79133.82,79507.36,79954.984,80274.266,77016.3,600.0,3584.0,1819.8816,0.34326416,0.972759,0.23181865,0.0,0.0,0.0
2.4959812,0.015024846,53548.86,54768.49,55440.305,58094.75,48572.152,551.2874,3685.9502,1674.9348,0.34334072,0.97391,0.22693461,1.0,1.0,2.0
2.7743168,0.01692523,38936.293,39858.305,40293.707,44909.53,34118.02,502.1787,3672.1196,1542.5399,0.34341732,0.97503644,0.22204487,1.0,2.0,1.0
3.0,0.01652416,42522.99,43424.566,44392.01,44894.836,39365.453,500.0,3584.0,1517.7974,0.3434939,0.97613835,0.21714954,0.0,0.0,0.0
2.952865,0.01782322,33820.23,36866.94,36517.24,38590.758,28643.133,512.58954,3518.4634,1564.4172,0.3435705,0.97721565,0.21224874,1.0,1.0,1.0
3.0,0.01752543,28257.854,30351.838,33079.203,33831.06,18398.57,500.0,3584.0,1484.5542,0.3436471,0.9782684,0.2073426,0.0,0.0,0.0
2.9804783,0.018288335,34013.293,37082.453,37175.508,39080.207,28830.137,522.26355,3490.3037,1589.3582,0.34372368,0.9792965,0.20243123,1.0,1.0,1.0
3.0,0.01847695,41126.027,42272.11,44000.254,44482.76,35949.875,500.0,3584.0,1493.5162,0.34380025,0.9802999,0.19751476,0.0,0.0,0.0
2.9787269,0.018247042,37060.965,40421.22,40060.418,41428.723,30787.941,553.5275,3463.8262,1696.0784,0.34387684,0.98127866,0.19259332,1.0,1.0,1.0
3.0,0.01847695,34928.156,36386.688,38853.69,39631.066,29123.512,550.0,3584.0,1613.611,0.34395343,0.9822327,0.18766704,0.0,0.0,0.0
2.0,0.00916481,0.30078125,0.36132812,0.50390625,0.8652344,0.15625,50.0,3840.0,246.93146,0.34403002,0.983162,0.18273604,0.0,0.0,0.0
2.0561516,0.008509095,3313.2227,5176.5195,2880.8652,4772.301,3408.996,99.570786,3953.3638,393.90662,0.3441066,0.98406655,0.17780042,1.0,1.0,1.0
2.0,0.00796238,0.32226562,0.390625,0.53515625,0.76953125,0.17382812,50.0,3840.0,258.02747,0.3441832,0.98494637,0.17286034,0.0,0.0,0.0
2.5835414,0.014705855,18214.986,21115.656,20047.203,22397.088,14050.136,330.25943,3718.7295,1038.1248,0.3442598,0.98580134,0.1679159,1.0,1.0,1.0
3.0,0.01888537,42502.09,43784.81,45531.297,46213.53,37630.04,550.0,3584.0,1660.8337,0.34433636,0.9866315,0.16296722,0.0,0.0,0.0
2.4556878,0.0142995715,13770.822,16255.623,15463.16,17437.424,10584.666,297.0028,3728.5483,938.8729,0.34441295,0.9874368,0.15801445,1.0,1.0,1.0
2.0,0.0080592,115.45117,134.21484,164.48047,180.26758,44.458984,100.0,3840.0,308.609,0.34448954,0.98821723,0.1530577,0.0,0.0,0.0
2.2738702,0.010352681,3349.3691,5893.3223,4098.8867,5382.4824,2853.1934,126.53911,3895.2288,467.48938,0.34456614,0.98897284,0.1480971,1.0,1.0,1.0
2.0,0.00778365,113.69141,131.52734,157.54492,181.43555,19.113281,100.0,3840.0,311.7752,0.34464273,0.9897035,0.14313276,0.0,0.0,0.0
3.0,0.0182116,48273.625,50299.54,52297.57,53182.09,41790.82,600.0,3584.0,1751.511,0.34471932,0.99040926,0.13816483,0.0,0.0,0.0
2.0,0.00927401,118.92383,136.28906,161.18164,177.0332,36.277344,100.0,3840.0,304.41473,0.34479588,0.99109006,0.13319342,0.0,0.0,0.0
3.0,0.01934266,44066.94,45726.71,47621.39,48301.477,35618.59,600.0,3584.0,1757.0693,0.34487247,0.99174595,0.12821865,0.0,0.0,0.0
2.0,0.01284063,44.439453,70.15625,123.9668,157.59961,0.625,150.00002,3840.0,382.39844,0.34494907,0.9923768,0.12324065,0.0,0.0,0.0
2.3147302,0.0114007015,1871.041,1605.6895,2323.5234,3347.041,1350.418,133.32448,4030.1025,429.5596,0.34502566,0.99298275,0.11825955,1.0,1.0,2.0
2.328046,0.011629485,4017.1562,4595.494,3524.1113,5801.4727,4196.8057,139.43556,3887.817,438.037,0.34510225,0.9935636,0.11327547,1.0,2.0,1.0
2.0,0.01284063,1145.0742,1466.6719,1765.1895,1916.8145,217.45312,150.00002,3840.0,466.70642,0.34517884,0.9941195,0.10828854,0.0,0.0,0.0
2.3104692,0.011733254,0.0,1804.4258,0.0,219.07031,368.63086,118.85806,3928.7798,359.2542,0.3452554,0.99465036,0.10329888,1.0,1.0,1.0
2.0,0.01128946,84.07422,94.884766,110.08984,124.58594,34.05664,150.00002,3840.0,401.78073,0.345332,0.99515617,0.098306626,0.0,0.0,0.0
3.0,0.018349908,0.29296875,0.3359375,0.4375,0.578125,0.17773438,50.0,3840.0,250.31476,0.3454086,0.99563694,0.09331189,0.0,0.0,0.0
2.0,0.01164588,227.07031,311.2168,399.95898,443.76758,43.664062,200.0,3840.0,747.2333,0.34548518,0.9960926,0.08831481,0.0,0.0,0.0
3.0,0.01193858,0.29296875,0.34570312,0.51171875,0.7324219,0.17382812,50.0,3840.0,253.31305,0.34556177,0.9965232,0.0833155,0.0,0.0,0.0
2.0,0.01183591,119.70117,135.89844,158.14844,183.85742,41.546875,200.0,3840.0,703.2586,0.34563836,0.99692875,0.078314096,0.0,0.0,0.0
3.0,0.01090644,0.296875,0.34570312,0.49804688,0.796875,0.16210938,50.0,3840.0,253.48914,0.34571496,0.99730915,0.073310725,0.0,0.0,0.0
2.0,0.01232177,1692.7285,1869.4043,1990.4961,2064.9297,435.83008,200.0,3840.0,687.75116,0.34579152,0.99766445,0.0683055,0.0,0.0,0.0
2.4125423,0.012461392,1373.3145,4169.7793,2271.832,3832.877,1870.0156,163.87827,3904.0283,471.4184,0.3458681,0.99799466,0.06329856,1.0,1.0,1.0
2.0,0.01232177,10223.498,13087.689,15429.509,15853.881,4245.121,250.0,3840.0,848.5642,0.3459447,0.9982997,0.058290027,0.0,0.0,0.0
2.5521502,0.014374618,0.0,1951.4375,0.0,795.6211,0.0,153.72388,3888.9146,431.2168,0.3460213,0.9985796,0.053280022,1.0,1.0,1.0
3.0,0.01468138,0.47265625,1.0214844,4.1953125,9.6953125,0.16210938,100.0,3840.0,303.90674,0.3460979,0.9988344,0.04826868,0.0,0.0,0.0
2.0,0.0122137,9809.184,10509.898,11663.863,12196.43,6924.208,250.0,3840.0,890.86774,0.34617448,0.999064,0.04325612,0.0,0.0,0.0
3.0,0.01546765,0.47070312,1.3242188,10.279297,36.404297,0.17382812,100.0,3840.0,296.53394,0.34625104,0.9992685,0.03824247,0.0,0.0,0.0
2.0,0.01196354,12200.476,13105.818,14201.631,14886.127,9992.219,250.0,3840.0,861.8558,0.34632763,0.9994478,0.03322786,0.0,0.0,0.0
3.0,0.01661914,50.40625,63.628906,88.7832,115.9043,3.6875,150.00002,3840.0,353.86572,0.34640422,0.99960196,0.028212413,0.0,0.0,0.0
2.0,0.01196354,25180.266,26936.65,29119.453,29940.99,18505.64,300.0,3840.0,978.72284,0.34648082,0.99973094,0.023196254,0.0,0.0,0.0
3.0,0.01702837,53.16211,70.041016,104.42383,126.375,0.32617188,150.00002,3840.0,356.2578,0.3465574,0.9998347,0.018179512,0.0,0.0,0.0
2.0,0.01190964,25806.34,27034.285,28630.578,29164.871,21665.445,300.0,3840.0,1006.7804,0.346634,0.9999134,0.013162311,0.0,0.0,0.0
3.0,0.01779636,56.390625,70.7207,95.76953,113.33594,3.65625,150.00002,3840.0,368.10345,0.34671056,0.99996686,0.00814478,0.0,0.0,0.0
2.0,0.01192025,27380.893,28125.229,28991.777,29825.16,24433.943,300.0,3840.0,996.4053,0.34678715,0.9999951,0.0031270431,0.0,0.0,0.0
3.0,0.0175607,110.46289,133.23242,171.61328,197.58594,8.660156,200.0,3840.0,422.89563,0.34686375,0.9999982,-0.0018907723,0.0,0.0,0.0
2.8896852,0.016708799,0.0,893.5957,0.0,488.4629,0.0,203.73811,3799.417,486.8729,0.34694034,0.99997616,-0.00690854,1.0,1.0,1.0
3.0,0.017463192,72.8125,93.37109,122.615234,151.52539,7.4023438,200.0,3840.0,431.8331,0.34701693,0.9999289,-0.011926134,0.0,0.0,0.0
2.6561756,0.014746323,7645.416,9417.424,8756.977,10857.93,5825.3955,239.32095,3778.8508,671.9856,0.34709352,0.9998565,-0.016943427,1.0,1.0,1.0
2.0,0.01223144,42011.387,43213.496,44566.21,45056.883,36768.605,350.0,3840.0,1133.2444,0.3471701,0.99975884,-0.021960294,0.0,0.0,0.0
2.2610378,0.012738518,38507.188,41143.69,40460.926,42107.504,34600.67,380.29865,3815.2896,1125.7928,0.34724668,0.99963605,-0.026976608,1.0,1.0,1.0
2.0,0.01202374,43642.88,44444.26,45361.473,45853.973,40598.086,350.0,3840.0,1102.2131,0.34732327,0.9994881,-0.03199224,0.0,0.0,0.0
3.0,0.016645,99.19531,113.015625,135.4043,158.04688,29.640625,250.0,3840.0,505.65942,0.34739986,0.999315,-0.03700707,0.0,0.0,0.0
2.0,0.01202374,53694.336,54956.04,55929.727,56385.504,49595.445,400.0,3840.0,1276.3463,0.34747645,0.9991167,-0.04202097,0.0,0.0,0.0
3.0,0.01637867,82.64453,102.83008,139.79883,174.67773,9.972656,250.0,3840.0,567.2509,0.34755304,0.9988933,-0.04703381,0.0,0.0,0.0
2.9656882,0.01726657,227.04492,960.4551,0.0,1184.0859,0.0,252.96713,3759.0444,614.8546,0.34762964,0.9986447,-0.052045465,1.0,1.0,1.0
3.0,0.016303882,221.09961,263.1172,324.91406,381.4297,78.41406,250.0,3840.0,517.43536,0.3477062,0.998371,-0.05705581,0.0,0.0,0.0
2.9491603,0.016947959,861.4121,2084.334,1034.1367,3021.795,473.89453,257.17038,3727.9258,656.83575,0.3477828,0.99807215,-0.06206472,1.0,1.0,1.0
3.0,0.015245371,4903.797,6315.5312,8237.924,9003.855,2824.912,300.0,3840.0,878.6084,0.34785938,0.99774814,-0.06707206,0.0,0.0,0.0
2.6086192,0.014610201,26593.346,28532.793,28407.973,31018.36,21920.15,369.73553,3756.521,1118.643,0.34793597,0.99739903,-0.07207772,1.0,1.0,1.0
2.0,0.01085061,63785.938,64377.48,65213.438,65563.99,60336.33,450.0,3840.0,1447.4526,0.34801257,0.9970248,-0.07708156,0.0,0.0,0.0
2.1651068,0.012580922,56298.83,58868.25,58198.383,59352.74,52370.656,475.76733,3839.3115,1428.29,0.34808916,0.9966255,-0.08208346,1.0,1.0,1.0
2.0,0.01074628,63964.137,64651.633,65158.883,65369.68,61618.727,450.0,3840.0,1459.7244,0.34816572,0.99620104,-0.087083295,0.0,0.0,0.0
3.0,0.01602349,5567.756,7288.0293,9777.27,10571.789,2831.5137,300.0,3840.0,847.9703,0.3482423,0.9957515,-0.092080936,0.0,0.0,0.0
2.9592752,0.016865546,8124.285,10057.586,9371.898,12064.25,5679.492,324.64548,3744.0098,944.1074,0.3483189,0.9952769,-0.09707626,1.0,1.0,1.0
3.0,0.01597681,15797.294,18043.535,21130.188,21900.63,3700.8945,350.0,3840.0,1132.7079,0.3483955,0.9947773,-0.10206914,0.0,0.0,0.0
2.975195,0.016941024,11861.948,14245.695,14235.469,17007.164,9037.493,349.78427,3698.518,1046.5946,0.3484721,0.9942526,-0.10705945,1.0,1.0,1.0
3.0,0.01577348,15638.205,18626.021,21237.193,22458.816,5156.4844,350.0,3840.0,1105.8995,0.34854868,0.9937029,-0.11204706,0.0,0.0,0.0
2.6486402,0.01474775,36467.94,38524.727,38816.46,41016.688,31679.973,429.03076,3758.8706,1317.6162,0.34862527,0.9931282,-0.11703186,1.0,1.0,1.0
2.0,0.01091229,70732.19,71273.87,71785.0,72122.4,68537.18,500.0,3840.0,1678.7332,0.34870183,0.99252844,-0.1220137,0.0,0.0,0.0
2.2730234,0.012743706,59905.54,62724.26,62543.47,63719.594,55860.85,515.5963,3817.5344,1567.6826,0.34877843,0.99190366,-0.12699248,1.0,1.0,1.0
2.0,0.01091229,70777.88,71496.53,72077.055,72353.09,68537.29,500.0,3840.0,1557.1724,0.34885502,0.991254,-0.13196805,0.0,0.0,0.0
2.4081497,0.014627427,49930.688,51045.938,51456.348,54487.266,45217.64,494.62778,3941.2495,1525.2275,0.3489316,0.9905793,-0.1369403,1.0,1.0,2.0
2.7953165,0.016426079,28649.287,29308.562,29654.977,34372.74,23859.611,421.65582,3867.8318,1330.023,0.3490082,0.98987967,-0.14190911,1.0,2.0,1.0
3.0,0.01654296,25566.5,27421.014,29659.297,30987.877,17154.623,400.0,3840.0,1336.9672,0.3490848,0.9891552,-0.14687434,0.0,0.0,0.0
2.9994109,0.017709762,20356.082,22912.305,23041.004,25621.467,16758.309,421.7485,3691.582,1272.0424,0.34916136,0.9884057,-0.15183587,1.0,1.0,1.0
3.0,0.01654296,0.0,0.0,0.0,0.001953125,0.0,400.0,3840.0,1336.9672,0.34923795,0.9876314,-0.1567936,0.0,0.0,0.0
2.724378,0.015772222,38441.414,40730.89,41510.96,43961.17,33456.316,479.1295,3734.6587,1474.4243,0.34931454,0.9868322,-0.16174735,1.0,1.0,1.0
2.0,0.0108787,76024.58,76979.66,77864.36,78319.84,71810.695,550.0,3840.0,1689.1536,0.34939113,0.98600817,-0.16669704,0.0,0.0,0.0
2.2630575,0.013215416,63678.95,66045.66,65867.95,66486.984,58765.72,557.8717,3837.7344,1716.9324,0.34946772,0.9851593,-0.17164254,1.0,1.0,1.0
2.0,0.01080936,77236.47,77957.54,78778.125,79319.55,73665.13,600.0,3840.0,1795.6372,0.34954432,0.98428565,-0.1765837,0.0,0.0,0.0
3.0,0.01616754,34317.016,35447.11,36610.586,37532.58,28819.068,450.0,3840.0,1409.8678,0.34962088,0.9833872,-0.18152043,0.0,0.0,0.0
2.9496574,0.017627796,29096.797,31350.543,31115.102,33685.53,23966.459,473.7528,3749.3596,1445.6455,0.34969747,0.98246396,-0.18645258,1.0,1.0,1.0
3.0,0.01693279,35089.582,36591.035,38549.465,39727.79,26192.535,450.0,3840.0,1375.2811,0.34977406,0.981516,-0.19138005,0.0,0.0,0.0
2.9775903,0.018174458,30813.205,33595.137,33788.707,36015.49,25683.459,493.9813,3708.9697,1514.1997,0.34985065,0.9805434,-0.1963027,1.0,1.0,1.0
3.0,0.01693279,42559.438,44027.26,45299.25,46004.48,34549.98,500.0,3840.0,1613.2915,0.34992725,0.979546,-0.2012204,0.0,0.0,0.0
2.9752374,0.018775137,31903.758,34829.855,34744.387,36706.625,26121.3,521.69507,3701.0771,1591.1515,0.35000384,0.97852397,-0.20613302,1.0,1.0,1.0
3.0,0.01843047,31146.613,33138.99,35646.297,36245.27,23776.39,500.0,3840.0,1509.6586,0.35008043,0.9774773,-0.21104047,0.0,0.0,0.0
2.7995305,0.01796221,33260.45,33673.32,35685.543,38909.168,27962.154,520.84955,3828.2246,1586.3015,0.350157,0.97640604,-0.21594259,1.0,1.0,2.0
2.890528,0.018428002,32924.44,33711.164,34507.797,38803.543,27962.627,503.76978,3844.9817,1544.9355,0.35023358,0.9753102,-0.22083929,1.0,2.0,1.0
